"game_id","game_pk","game_date","opponent","final_away_runs","final_home_runs","inning","top_bottom","batter","at_bat_event","pitch_type_code","pitch_category","has_bangs","bangs","call_code","description","on_1b","on_2b","on_3b","youtube_id","pitch_youtube_seconds","youtube_url","pitch_datetime","game_pitch_id","event_number","pitch_playid","atbat_playid","away_team_id","home_team_id"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","2","bottom","Norichika Aoki","Groundout","FF","FB","n",,"F","Foul","f","t","f","ajdNHEAvkOU","3172","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=3172","24/5/2017 19:53:00-05:05","170525005305","138","1bf5a6e7-58b4-47db-a161-69c28137ceb0","33ec08ca-73ab-4aac-8496-1a147301c65e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","2","bottom","Norichika Aoki","Groundout","CU","BR","n",,"X","In play, out(s)","f","t","f","ajdNHEAvkOU","3238","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=3238","24/5/2017 19:54:06-05:05","170525005414","140","33ec08ca-73ab-4aac-8496-1a147301c65e","33ec08ca-73ab-4aac-8496-1a147301c65e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","2","bottom","Jake Marisnick","Strikeout","FF","FB","n",,"B","Ball","f","f","t","ajdNHEAvkOU","3288","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=3288","24/5/2017 19:54:56-05:05","170525005501","145","172f99fc-4ecd-4df0-a5d6-d539730f1a07","4afc59e0-6b4c-437c-a2a8-16f66c8dab7b","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","2","bottom","Jake Marisnick","Strikeout","FF","FB","n",,"C","Called Strike","f","f","t","ajdNHEAvkOU","3310","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=3310","24/5/2017 19:55:18-05:05","170525005523","146","12139c51-8139-4f72-87e5-9c20f5b043ac","4afc59e0-6b4c-437c-a2a8-16f66c8dab7b","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","2","bottom","Jake Marisnick","Strikeout","FF","FB","n",,"S","Swinging Strike","f","f","t","ajdNHEAvkOU","3334","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=3334","24/5/2017 19:55:42-05:05","170525005547","147","f06215e0-bf15-4f24-a27c-ea4402a1fedb","4afc59e0-6b4c-437c-a2a8-16f66c8dab7b","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","2","bottom","Jake Marisnick","Strikeout","FF","FB","n",,"T","Foul Tip","f","f","t","ajdNHEAvkOU","3359","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=3359","24/5/2017 19:56:07-05:05","170525005607","148","4afc59e0-6b4c-437c-a2a8-16f66c8dab7b","4afc59e0-6b4c-437c-a2a8-16f66c8dab7b","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","George Springer","Catcher Interference","CH","CH","n",,"B","Ball","f","f","f","ajdNHEAvkOU","4162","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4162","24/5/2017 20:09:30-05:05","170525010935","196","38254c54-a863-44c5-8401-71b22c12c0ad","ef0d20b6-fd4d-4013-9d9f-57b1338134e7","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","George Springer","Catcher Interference","CH","CH","n",,"F","Foul","f","f","f","ajdNHEAvkOU","4175","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4175","24/5/2017 20:09:43-05:05","170525010948","197","08775634-c60a-4930-b629-364376e4d178","ef0d20b6-fd4d-4013-9d9f-57b1338134e7","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","George Springer","Catcher Interference","SL","BR","n",,"B","Ball","f","f","f","ajdNHEAvkOU","4199","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4199","24/5/2017 20:10:07-05:05","170525011012","198","7f93fb25-c092-4a33-8983-07ca7af888ab","ef0d20b6-fd4d-4013-9d9f-57b1338134e7","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","George Springer","Catcher Interference","FF","FB","n",,"F","Foul","f","f","f","ajdNHEAvkOU","4215","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4215","24/5/2017 20:10:23-05:05","170525011029","199","7c657cdd-411a-4abf-93d0-ac9ea113fe60","ef0d20b6-fd4d-4013-9d9f-57b1338134e7","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","George Springer","Catcher Interference","FF","FB","n",,"F","Foul","f","f","f","ajdNHEAvkOU","4240","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4240","24/5/2017 20:10:48-05:05","170525011053","200","2de7246e-417a-44ab-aa99-904f006c04b9","ef0d20b6-fd4d-4013-9d9f-57b1338134e7","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","George Springer","Catcher Interference","FF","FB","n",,"F","Foul","f","f","f","ajdNHEAvkOU","4265","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4265","24/5/2017 20:11:13-05:05","170525011122","201","be32d9cb-8ae7-4cb1-98bf-8bd92b4e2859","ef0d20b6-fd4d-4013-9d9f-57b1338134e7","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","George Springer","Catcher Interference","SL","BR","n",,"F","Foul","f","f","f","ajdNHEAvkOU","4290","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4290","24/5/2017 20:11:38-05:05","170525011143","202","ef0d20b6-fd4d-4013-9d9f-57b1338134e7","ef0d20b6-fd4d-4013-9d9f-57b1338134e7","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Marwin Gonzalez","Strikeout","SL","BR","n",,"C","Called Strike","t","f","f","ajdNHEAvkOU","4389","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4389","24/5/2017 20:13:17-05:05","170525011322","208","eb787e05-0a15-4216-9899-43d66bdae5bd","2703d701-57cb-4d50-a308-7987f2b6464d","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Marwin Gonzalez","Strikeout","SL","BR","n",,"B","Ball","t","f","f","ajdNHEAvkOU","4424","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4424","24/5/2017 20:13:52-05:05","170525011357","209","478a3674-9acb-4730-8efe-e5d076f9924c","2703d701-57cb-4d50-a308-7987f2b6464d","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Marwin Gonzalez","Strikeout","CH","CH","n",,"F","Foul","t","f","f","ajdNHEAvkOU","4484","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4484","24/5/2017 20:14:52-05:05","170525011457","211","6a4b8828-5ea3-4fc3-b35f-b7ddcb8f2857","2703d701-57cb-4d50-a308-7987f2b6464d","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Marwin Gonzalez","Strikeout","SL","BR","n",,"*B","Ball In Dirt","t","f","f","ajdNHEAvkOU","4524","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4524","24/5/2017 20:15:32-05:05","170525011537","212","e69e271d-31ec-42e0-9188-2e479360adec","2703d701-57cb-4d50-a308-7987f2b6464d","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Marwin Gonzalez","Strikeout","FF","FB","n",,"B","Ball","t","f","f","ajdNHEAvkOU","4559","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4559","24/5/2017 20:16:07-05:05","170525011612","213","537272cc-22e8-4f63-9ab1-3d68ffc59b78","2703d701-57cb-4d50-a308-7987f2b6464d","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Marwin Gonzalez","Strikeout","CH","CH","n",,"C","Called Strike","t","f","f","ajdNHEAvkOU","4588","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4588","24/5/2017 20:16:36-05:05","170525011641","214","2703d701-57cb-4d50-a308-7987f2b6464d","2703d701-57cb-4d50-a308-7987f2b6464d","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Jose Altuve","Double","FF","FB","n",,"B","Ball","t","f","f","ajdNHEAvkOU","4648","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4648","24/5/2017 20:17:36-05:05","170525011740","219","2a7495ef-0da0-4082-8657-58253647fa61","eccf1433-d290-4616-99c5-23e1c5df5d5d","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Jose Altuve","Double","FF","FB","n",,"D","In play, no out","t","f","f","ajdNHEAvkOU","4669","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4669","24/5/2017 20:17:57-05:05","170525011805","220","eccf1433-d290-4616-99c5-23e1c5df5d5d","eccf1433-d290-4616-99c5-23e1c5df5d5d","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Evan Gattis","Sac Fly","CH","CH","n",,"B","Ball","f","t","t","ajdNHEAvkOU","4732","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4732","24/5/2017 20:19:00-05:05","170525011904","225","d900909d-e68a-45a8-a170-4d66110a241b","3db1d243-eee1-4e36-a9db-53e82d8bf4e5","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Evan Gattis","Sac Fly","SL","BR","n",,"E","In play, run(s)","f","t","t","ajdNHEAvkOU","4780","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4780","24/5/2017 20:19:48-05:05","170525011957","226","3db1d243-eee1-4e36-a9db-53e82d8bf4e5","3db1d243-eee1-4e36-a9db-53e82d8bf4e5","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Carlos Beltran","Groundout","FF","FB","n",,"B","Ball","f","f","t","ajdNHEAvkOU","4831","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4831","24/5/2017 20:20:39-05:05","170525012044","233","9b89c2f7-9656-4626-a3d0-23d8fcefc748","9f6ca820-9ddc-4bf4-a202-5d0c2653efc9","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","3","bottom","Carlos Beltran","Groundout","SL","BR","n",,"X","In play, out(s)","f","f","t","ajdNHEAvkOU","4853","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=4853","24/5/2017 20:21:01-05:05","170525012107","234","9f6ca820-9ddc-4bf4-a202-5d0c2653efc9","9f6ca820-9ddc-4bf4-a202-5d0c2653efc9","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Yuli Gurriel","Walk","CH","CH","n",,"B","Ball","f","f","f","ajdNHEAvkOU","5310","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5310","24/5/2017 20:28:38-05:05","170525012843","259","dc4042d9-6482-4746-9d99-61f654fbd75b","1cafda01-2fca-4b1c-a42f-8b082f79767f","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Yuli Gurriel","Walk","FF","FB","n",,"B","Ball","f","f","f","ajdNHEAvkOU","5324","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5324","24/5/2017 20:28:52-05:05","170525012857","260","160e0951-9d21-41ba-ae7d-b924b376ba29","1cafda01-2fca-4b1c-a42f-8b082f79767f","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Yuli Gurriel","Walk","FF","FB","n",,"B","Ball","f","f","f","ajdNHEAvkOU","5340","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5340","24/5/2017 20:29:08-05:05","170525012913","261","be3aeee2-0466-4317-8114-cdd5bded248d","1cafda01-2fca-4b1c-a42f-8b082f79767f","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Yuli Gurriel","Walk","FF","FB","n",,"B","Ball","f","f","f","ajdNHEAvkOU","5355","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5355","24/5/2017 20:29:23-05:05","170525012932","262","1cafda01-2fca-4b1c-a42f-8b082f79767f","1cafda01-2fca-4b1c-a42f-8b082f79767f","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Alex Bregman","Double","CH","CH","n",,"B","Ball","t","f","f","ajdNHEAvkOU","5402","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5402","24/5/2017 20:30:10-05:05","170525013015","266","a8a37ca3-9d58-4f12-bcf0-9942402bc710","9da90012-c454-4207-8b52-c72256f1a7f3","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Alex Bregman","Double","CH","CH","n",,"C","Called Strike","t","f","f","ajdNHEAvkOU","5429","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5429","24/5/2017 20:30:37-05:05","170525013042","267","5d194e3f-dbcb-4f67-abf6-0a585a9e9e8a","9da90012-c454-4207-8b52-c72256f1a7f3","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Alex Bregman","Double","CH","CH","n",,"B","Ball","t","f","f","ajdNHEAvkOU","5454","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5454","24/5/2017 20:31:02-05:05","170525013107","268","ab3ed3e8-2cb2-40a1-bdf8-7941231548df","9da90012-c454-4207-8b52-c72256f1a7f3","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Alex Bregman","Double","FF","FB","n",,"F","Foul","t","f","f","ajdNHEAvkOU","5485","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5485","24/5/2017 20:31:33-05:05","170525013138","269","2c9d225a-a5b4-4399-9a76-d0dee8e1761b","9da90012-c454-4207-8b52-c72256f1a7f3","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Alex Bregman","Double","SL","BR","n",,"D","In play, no out","t","f","f","ajdNHEAvkOU","5514","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5514","24/5/2017 20:32:02-05:05","170525013218","270","9da90012-c454-4207-8b52-c72256f1a7f3","9da90012-c454-4207-8b52-c72256f1a7f3","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Norichika Aoki","Sac Fly","FF","FB","n",,"F","Foul","f","t","t","ajdNHEAvkOU","5580","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5580","24/5/2017 20:33:08-05:05","170525013317","275","292111a5-7496-4dd0-b9d9-f1a02f2b5a6f","793ee140-8487-4c07-9c2b-8e1387fbd5e4","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Norichika Aoki","Sac Fly","CU","BR","n",,"*B","Ball In Dirt","f","t","t","ajdNHEAvkOU","5610","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5610","24/5/2017 20:33:38-05:05","170525013343","276","1ca6e6e1-cd21-40db-9ddf-9817efd5f3da","793ee140-8487-4c07-9c2b-8e1387fbd5e4","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Norichika Aoki","Sac Fly","FF","FB","n",,"E","In play, run(s)","f","t","t","ajdNHEAvkOU","5639","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5639","24/5/2017 20:34:07-05:05","170525013421","277","793ee140-8487-4c07-9c2b-8e1387fbd5e4","793ee140-8487-4c07-9c2b-8e1387fbd5e4","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Jake Marisnick","Flyout","FF","FB","n",,"B","Ball","f","t","f","ajdNHEAvkOU","5727","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5727","24/5/2017 20:35:35-05:05","170525013540","283","96bc4176-b2f8-4c68-a64b-90669487bc49","7ce466ef-1456-41dd-bfff-67189c7cdf3c","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","Jake Marisnick","Flyout","FF","FB","n",,"X","In play, out(s)","f","t","f","ajdNHEAvkOU","5752","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5752","24/5/2017 20:36:00-05:05","170525013612","284","7ce466ef-1456-41dd-bfff-67189c7cdf3c","7ce466ef-1456-41dd-bfff-67189c7cdf3c","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","George Springer","Pop Out","CH","CH","n",,"B","Ball","f","t","f","ajdNHEAvkOU","5857","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5857","24/5/2017 20:37:45-05:05","170525013750","288","6bf51c70-efa0-4513-9186-8bf499d53136","ea27abe5-129e-4990-aa0b-64852ec2e9e9","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","4","bottom","George Springer","Pop Out","FF","FB","n",,"X","In play, out(s)","f","t","f","ajdNHEAvkOU","5887","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=5887","24/5/2017 20:38:15-05:05","170525013820","289","ea27abe5-129e-4990-aa0b-64852ec2e9e9","ea27abe5-129e-4990-aa0b-64852ec2e9e9","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Marwin Gonzalez","Groundout","FF","FB","n",,"C","Called Strike","f","f","f","ajdNHEAvkOU","6395","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6395","24/5/2017 20:46:43-05:05","170525014648","314","ff719930-3d5e-405b-a50c-905bf754e448","b5ea4df2-8534-48af-80b7-8f7f5c5f7b7b","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Marwin Gonzalez","Groundout","CU","BR","n",,"B","Ball","f","f","f","ajdNHEAvkOU","6414","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6414","24/5/2017 20:47:02-05:05","170525014707","315","7d5f704f-7de8-46a4-8a00-41f723a809d5","b5ea4df2-8534-48af-80b7-8f7f5c5f7b7b","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Marwin Gonzalez","Groundout","SL","BR","n",,"X","In play, out(s)","f","f","f","ajdNHEAvkOU","6431","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6431","24/5/2017 20:47:19-05:05","170525014728","316","b5ea4df2-8534-48af-80b7-8f7f5c5f7b7b","b5ea4df2-8534-48af-80b7-8f7f5c5f7b7b","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Jose Altuve","Pop Out","FF","FB","n",,"B","Ball","f","f","f","ajdNHEAvkOU","6477","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6477","24/5/2017 20:48:05-05:05","170525014810","320","e496bb67-3ec8-43c9-85a8-45bdbf6eb61a","4f7dacb2-8195-4821-8594-5eaf643621bf","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Jose Altuve","Pop Out","CH","CH","n",,"B","Ball","f","f","f","ajdNHEAvkOU","6491","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6491","24/5/2017 20:48:19-05:05","170525014824","321","2ffedfc3-cbd6-41f4-b000-76f7a2d49e62","4f7dacb2-8195-4821-8594-5eaf643621bf","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Jose Altuve","Pop Out","CH","CH","n",,"C","Called Strike","f","f","f","ajdNHEAvkOU","6509","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6509","24/5/2017 20:48:37-05:05","170525014841","322","70392a93-5653-4cf3-9c29-3c40dc91ec2e","4f7dacb2-8195-4821-8594-5eaf643621bf","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Jose Altuve","Pop Out","CH","CH","n",,"B","Ball","f","f","f","ajdNHEAvkOU","6523","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6523","24/5/2017 20:48:51-05:05","170525014856","323","86bd2c02-be5a-4d27-88e0-cab56c083e45","4f7dacb2-8195-4821-8594-5eaf643621bf","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Jose Altuve","Pop Out","FF","FB","n",,"X","In play, out(s)","f","f","f","ajdNHEAvkOU","6544","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6544","24/5/2017 20:49:12-05:05","170525014928","324","4f7dacb2-8195-4821-8594-5eaf643621bf","4f7dacb2-8195-4821-8594-5eaf643621bf","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","5","bottom","Evan Gattis","Groundout","SL","BR","n",,"X","In play, out(s)","f","f","f","ajdNHEAvkOU","6589","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=6589","24/5/2017 20:49:57-05:05","170525015003","328","10d689d9-edbf-4182-a50a-5c4cb8ce6a51","10d689d9-edbf-4182-a50a-5c4cb8ce6a51","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Carlos Beltran","Strikeout","FF","FB","n",,"F","Foul","f","f","f","ajdNHEAvkOU","7188","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7188","24/5/2017 20:59:56-05:05","170525020001","361","8c7b39de-66c5-4b2d-aa16-df0694d91602","de271d97-62c4-4150-b9e0-31a777e0a768","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Carlos Beltran","Strikeout","FF","FB","n",,"F","Foul","f","f","f","ajdNHEAvkOU","7227","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7227","24/5/2017 21:00:35-05:05","170525020041","362","4dcd94bc-08e7-4ef1-83cb-fa0ba1c9e337","de271d97-62c4-4150-b9e0-31a777e0a768","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Carlos Beltran","Strikeout","FF","FB","y","1B","S","Swinging Strike","f","f","f","ajdNHEAvkOU","7248","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7248","24/5/2017 21:00:56-05:05","170525020105","363","de271d97-62c4-4150-b9e0-31a777e0a768","de271d97-62c4-4150-b9e0-31a777e0a768","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Yuli Gurriel","Groundout","FF","FB","n",,"C","Called Strike","f","f","f","ajdNHEAvkOU","7281","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7281","24/5/2017 21:01:29-05:05","170525020134","367","49d7b237-3189-4992-bc7f-ba218c05107b","c8906a65-625a-4f66-8c3a-851167812f9e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Yuli Gurriel","Groundout","FF","FB","y","2B","F","Foul","f","f","f","ajdNHEAvkOU","7296","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7296","24/5/2017 21:01:44-05:05","170525020154","368","d88a1bdf-829f-4e73-ad4a-d844a8b859a1","c8906a65-625a-4f66-8c3a-851167812f9e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Yuli Gurriel","Groundout","CU","BR","n",,"B","Ball","f","f","f","ajdNHEAvkOU","7316","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7316","24/5/2017 21:02:04-05:05","170525020214","369","e1b6f5d4-d9b0-4156-815f-0d2dfa5bf720","c8906a65-625a-4f66-8c3a-851167812f9e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Yuli Gurriel","Groundout","CU","BR","n",,"B","Ball","f","f","f","ajdNHEAvkOU","7340","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7340","24/5/2017 21:02:28-05:05","170525020233","370","382a7e7f-0068-49f9-9d68-955e5b9a6f50","c8906a65-625a-4f66-8c3a-851167812f9e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Yuli Gurriel","Groundout","FF","FB","n",,"F","Foul","f","f","f","ajdNHEAvkOU","7367","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7367","24/5/2017 21:02:55-05:05","170525020305","371","421d132e-c4cd-48ad-9126-a076e9ce6b98","c8906a65-625a-4f66-8c3a-851167812f9e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Yuli Gurriel","Groundout","SL","BR","n",,"F","Foul","f","f","f","ajdNHEAvkOU","7393","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7393","24/5/2017 21:03:21-05:05","170525020327","372","8c1854e4-193b-4e7c-8a06-c6f4ad56e093","c8906a65-625a-4f66-8c3a-851167812f9e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Yuli Gurriel","Groundout","CU","BR","n",,"X","In play, out(s)","f","f","f","ajdNHEAvkOU","7417","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7417","24/5/2017 21:03:45-05:05","170525020353","373","c8906a65-625a-4f66-8c3a-851167812f9e","c8906a65-625a-4f66-8c3a-851167812f9e","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Alex Bregman","Strikeout","FF","FB","n",,"F","Foul","f","f","f","ajdNHEAvkOU","7456","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7456","24/5/2017 21:04:24-05:05","170525020433","377","2ab4db06-cae9-4e6e-8acb-e54effb91592","5bf60060-4b30-4874-8f43-687280314beb","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Alex Bregman","Strikeout","FF","FB","n",,"C","Called Strike","f","f","f","ajdNHEAvkOU","7479","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7479","24/5/2017 21:04:47-05:05","170525020452","378","16bdfa32-663c-486c-8347-821691e69088","5bf60060-4b30-4874-8f43-687280314beb","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","6","bottom","Alex Bregman","Strikeout","FF","FB","n",,"S","Swinging Strike","f","f","f","ajdNHEAvkOU","7496","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7496","24/5/2017 21:05:04-05:05","170525020505","379","5bf60060-4b30-4874-8f43-687280314beb","5bf60060-4b30-4874-8f43-687280314beb","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","7","bottom","Norichika Aoki","Groundout","SL","BR","n",,"X","In play, out(s)","f","f","f","ajdNHEAvkOU","7955","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=7955","24/5/2017 21:12:43-05:05","170525021251","402","61d3e54e-a1ec-4dd1-b09b-6de387d26606","61d3e54e-a1ec-4dd1-b09b-6de387d26606","116","117"
"2017_05_24_detmlb_houmlb_1","490790","24/5/2017","DET","6","3","7","bottom","Jake Marisnick","Strikeout","FT","FB","n",,"B","Ball","f","f","f","ajdNHEAvkOU","8147","https://www.youtube.com/watch?v=ajdNHEAvkOU&t=8147","24/5/2017 21:15:55-05:05","170525021600","409","78297a73-83d4-462a-9d4e-b4b31186476f","4efcb289-1a82-484d-a2c2-60790e0d8482","116","117"
